4627,"Controladora de Negocios Comerciales, S.A. de C.V.",TSIX FERROCARRIL,Sufragio Efectivo,197,Sonora
4628,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER SIX PROFESOR Z,Avenida Nueva Espana,6211,Chihuahua
4629,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 4 PINAL,Cerro Del Cubilete,406,Nuevo León
4630,"Controladora de Negocios Comerciales, S.A. de C.V.",CAM SIX LA CAVA,Galeana,S/N,Campeche
4631,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC SIX EDWIN (300162470),Calle 11,332,Yucatán
4632,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX EL RECUERDO (300146065),Carretera Fed Central Vallarta Mza 128,S/N,Quintana Roo
4633,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO MARIA,Ayuntamiento,2901,Sinaloa
4634,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF SAN GABRIEL,Calle 59,612,Yucatán
4635,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX MINERIA,Uranio,700,Oaxaca
4636,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX ZAMORA,Zamora,1934,Veracruz
4637,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF KEQUI,Boulevard Porfirio Diaz,S/N,Chiapas
4638,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO LIBRAMIENTO,Santa Rosa,2334,Sinaloa
4639,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF OCOYOACAC,Calle 26 de Julio de 1820,1A,Estado de México
4640,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA BRONCO,Calle 24,140,Yucatán
4641,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL PATO,Calle 65,292B,Yucatán
4642,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF 2 HERMANOS,Calle 10 de Mayo,S/N,Campeche
4643,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EL CAIMAN,Carretera Sinaloa de Leyva Bacub,S/N,Sinaloa
4644,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF HERRADURA,Eusebio Castillo,620,Tabasco
4645,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO BIG BROTHER,Avenida Reforma,512,Sinaloa
4646,"Controladora de Negocios Comerciales, S.A. de C.V.",OASIS ISLAS JALTENCO,Isla,8,Estado de México
4647,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO SINALOA (Carga 2),Independencia,S/N,Sinaloa
4648,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX SAN ANTONIO,Aldama,20,Oaxaca
4649,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF MOLINA,Calle 26,181B,Yucatán
4650,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX LAS TORRES,Torres Piza,60,Sonora
4651,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF SANTIAGUITO TLALCILALCAL,Camino Real 8,S/N,Estado de México
4652,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EL BOTECITO,Francisco Perez,S/N,Sinaloa
4653,"Controladora de Negocios Comerciales, S.A. de C.V.",XXPRESS TUXTLA,Avenida Los Generales,101,Tamaulipas
4654,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LOS CHINOS,Calle 10A Por 23 y 25,168A,Yucatán
4655,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX SANCHEZ TAPIA,Cabo Corrientes,14,Veracruz
4656,"Controladora de Negocios Comerciales, S.A. de C.V.",TSIX CALIFORNIA (LIBERTAD),Boulevard Las Torres,619,Sonora
4657,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL PESCADO,Calle 59,377A,Yucatán
4658,"Controladora de Negocios Comerciales, S.A. de C.V.",TAM SIX R15 FRANCISCO VILLA,Miguel Trillo,1014,Tamaulipas
4659,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF KIN HA,Calle 24,112,Yucatán
4660,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA LATA TECATE,Pedro Mendez Magaña,S/N,Tabasco
4661,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL SOL,Calle 15,S/N,Yucatán
4662,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX CINCO SEÑORES,Avenida Reforma Agraria,420,Oaxaca
4663,"Controladora de Negocios Comerciales, S.A. de C.V.",TAM SIX R15 ESMERALDA,Tancol,1,Tamaulipas
4664,"Controladora de Negocios Comerciales, S.A. de C.V.",CERVEFRIO EL MIRADOR,Emiliano Zapata,23,Morelos
4665,"Controladora de Negocios Comerciales, S.A. de C.V.",TAM SIX R15 LOS BAUTISTAS,Adolfo Lopez Mateos,402,Tamaulipas
4666,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 4 FINLANDIA,Italia,110,Nuevo León
4667,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX GARZA,Rosendo Valdez Norte 1,1,Tamaulipas
4668,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL CARACOL,Calle 15,64,Yucatán
4669,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 4 ZACATECAS,Rio Grnade,100,Nuevo León
4670,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC CVF OASIS SERAP REND (300154163,Calle 129B,307,Yucatán
4671,"Controladora de Negocios Comerciales, S.A. de C.V.",DF SIX MC AMENIAS,Benito Juarez,6,Distrito Federal
4672,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX GEOVANNY,Avenida Geovanny Zamudio Sur,7006,Sinaloa
4673,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX VIAS,Yañez,3324,Veracruz
4674,"Controladora de Negocios Comerciales, S.A. de C.V.",CANTERA ANA MARIA,Isla Gomera,4007,Jalisco
4675,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EUREKA,Carretera a el Dorado Km 33,S/N,Sinaloa
4676,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF MALLIN,Avenida Aviacion,115,Campeche
4677,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER ZAMORA,Gabriel Leyva,S/N,Sinaloa
4678,"Controladora de Negocios Comerciales, S.A. de C.V.",PLAY BALL,Talamante,509,Sonora
4679,"Controladora de Negocios Comerciales, S.A. de C.V.",ZONA XXPRESS REVOLUCION,Calle 3,213,Veracruz
4680,"Controladora de Negocios Comerciales, S.A. de C.V.",XXPRESS RIO TAMESI,Boulevard Rio Tamesi,S/N,Tamaulipas
4681,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX EL MORO,Mina Del Penon Blanco,629 1-1,Sinaloa
4682,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA ZACATECANA,Calle 78,535H,Yucatán
4683,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF ROSAL,Avenida Niños Heroes Manzana 129 Lote 1,1686,Quintana Roo
4684,"Controladora de Negocios Comerciales, S.A. de C.V.",TAB SIX CULICHI,Francisco Trujillo Gurria,S/N,Tabasco
4685,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO DON SEBAS,Prolongacion a Flores,S/N,Sinaloa
4686,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 4 NOGAMA,Nogal,5197,Nuevo León
4687,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX CACALOMACAN,Independencia,21,Estado de México
4688,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC SIX GAVILANES,Calle 61,348B,Yucatán
4689,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF RELAMPAGO,Avenida Puerto Juarez Manzana 124 Lote 4,S/N,Quintana Roo
4690,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA CURIOSA,Calle 37,42,Campeche
4691,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF RUBYSIL,Calle 22,S/N,Campeche
4692,"Controladora de Negocios Comerciales, S.A. de C.V.",OASIS GIGANTES,Avenida de Los Gigantes,43,Estado de México
4693,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX SUPER LUPITA,Domicilio Conocido,S/N,Sinaloa
4694,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX TERESA MORALES,Tula,311,Veracruz
4695,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF DIAMANTE,Calle 37,316,Yucatán
4696,"Controladora de Negocios Comerciales, S.A. de C.V.",TAM SIX 5 LAS ABEJAS,Rio San Carlos,M-5 L-83,Tamaulipas
4697,"Controladora de Negocios Comerciales, S.A. de C.V.",AGENCIA MATRIZ LA PRESITA,Boulevard Obrero Mundial,1628,Sinaloa
4698,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA AURORITA,Calle 23A,332,Yucatán
4699,"Controladora de Negocios Comerciales, S.A. de C.V.",ZX MARIO MOLINA,Avenida Guadalupe Victoria,2626,Veracruz
4700,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX R3 SANTA ISABEL,Calle 16,S/N,Tamaulipas
4701,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX RIVERA,Calzada San Ramon,107,Veracruz
4702,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX ESTACION,Carretera Los Mochis el Fuerte Pt 79-1,S/N,Sinaloa
4703,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LAZARO CARDENAS,Antonio Albarran,420,Estado de México
4704,"Controladora de Negocios Comerciales, S.A. de C.V.",OASIS TEXCOCO,Victor,8,Estado de México
4705,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 4 SICILIA,Avenida Casa Blanca,609,Nuevo León
4706,"Controladora de Negocios Comerciales, S.A. de C.V.",EXP CUAUHTEMOC (CENTRO),Toledo,690,Sonora
4707,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL JEFE,Calle 15A,S/N,Campeche
4708,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER SIX 145 GUADIANA,Carlos Amaya,1028,Chihuahua
4709,"Controladora de Negocios Comerciales, S.A. de C.V.",GUASAVE,Carretera internacional Culiacan Km 1435,S/N,Sinaloa
4710,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF MIGUEL HIDALGO,Carretera Ciudad PEMEX Jonuta Km 9.2,S/N,Tabasco
4711,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER SIX MOGAVE,Desierto de Atacama,17701,Chihuahua
4712,"Controladora de Negocios Comerciales, S.A. de C.V.",CHI SIX SUPER ARMIDA,Corregidora,213,Chihuahua
4713,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF DZIDZANTUN,Calle 9,87A,Yucatán
4714,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX PANTANAL,Niños Heroes,18,Nayarit
4715,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO ENEIDA,Principal Poste 82,S/N,Sinaloa
4716,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF CHALO' S,Calle 42,380,Yucatán
4717,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX EL RETIRO,Avenida Sabinos Manzana B,C12B,Oaxaca
4718,"Controladora de Negocios Comerciales, S.A. de C.V.",XXPRESS EL BORRADO,Circunvalacion Diez,404,Tamaulipas
4719,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX LAS CULTURAS,Avenida Montealban,S/N,Oaxaca
4720,"Controladora de Negocios Comerciales, S.A. de C.V.",TAB SIX TERCER MILENIO,Avenida Presidentes Municipales,S/N,Tabasco
4721,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX LUPIS (300139751),Mariano Abasolo,601,Tabasco
4722,"Controladora de Negocios Comerciales, S.A. de C.V.",TAB CVF EL PASEO DE PANCHO,Avenida Paseo Tabasco,899,Tabasco
4723,"Controladora de Negocios Comerciales, S.A. de C.V.",CERVEFRIO CALERA CHICA,Emiliano Zapata,S/N,Morelos
4724,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO CUATRO CAMINOS,Carretera Guasave Leon Fonseca,S/N,Sinaloa
4725,"Controladora de Negocios Comerciales, S.A. de C.V.",TECATE SIX JARDINES DEL VALLE,Petunias,62,Nayarit
4726,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX GASOLINERA,Avenida Mexico,190,Nayarit
4727,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 4 DULCES NOMBRES,Dulces Nombres,117,Nuevo León
4728,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER MERCADO FIESTA.,Rio Baluarte,149,Sinaloa
4729,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF CARTA BLANCA,4ta Privada C18,25,Campeche
4730,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL MIRADOR,Carretera Palenque a Benemerito,S/N,Chiapas
4731,"Controladora de Negocios Comerciales, S.A. de C.V.",XXPRESS LOS COLEGAS I,Carretera Victoria Monterrey Km 39.9,S/N,Tamaulipas
4732,"Controladora de Negocios Comerciales, S.A. de C.V.",CAM SIX LOBO,Avenida Puerto de Progreso,21,Campeche
4733,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL SOL (Carga 2),Javier Rojo Gomez,468,Quintana Roo
4734,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX LUPITA (Carga 2),Avenida Durango,S/N,Coahuila
4735,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX IZUCAR DE MATAMOROS,Carrillo Puerto,75,Puebla
4736,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA VANESSITA,Calle 59,653D,Yucatán
4737,"Controladora de Negocios Comerciales, S.A. de C.V.",CANTERA 21 DE ABRIL,Calle 4 Local 11,S/N,Veracruz
4738,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO LA LLEGADITA,Carretera a Bahia Kino Km 85,S/N,Sonora
4739,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF AGUADA CHICA,Aguada Chica,292,Campeche
4740,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF PERITODO,Calle 55,402,Yucatán
4741,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF ALEXIS,Calle 55,118,Campeche
4742,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO BULL PEN,Juan S Millan,S/N,Sinaloa
4743,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO LO DE REYES,Del Frijol Poste 54,S/N,Sinaloa
4744,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO LOS PANCHOS,Dren Juarez Norte,272,Sinaloa
4745,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX LA CABANA,Nogales,564,Sonora
4746,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL PARAISO,Calle 23A,S/N,Yucatán
4747,"Controladora de Negocios Comerciales, S.A. de C.V.",DF SIX 16 DE SEPTIEMBRE,Calle 16 de Septiembre,S/N,Estado de México
4748,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO ALAMEDA,Carretera Los Mochis Topolobampo Km 3.5,S/N,Sinaloa
4749,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF SISAL,Calle 51,213A,Yucatán
4750,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX BUCARELI,Bucareli,700,Coahuila
4751,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX LA VILLA,Insurgentes,1,Oaxaca
4752,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX 4 FELIPE,Vicente Guerrero,1701,Tamaulipas
4753,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER MERCADO EL RODEO,Avenida de la Juventud,1,Sinaloa
4754,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EL INDIO,Miguel Hidalgo,S/N,Sinaloa
4755,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF VERGEL,Avenida Benito Juarez,S/N,Quintana Roo
4756,"Controladora de Negocios Comerciales, S.A. de C.V.",SON SIX LA BOCANA,Carretera Salitral a Huitchaca Km 3 + 50,S/N,Sonora
4757,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX EL RAYITO,Emiliano Zapata,20,Tamaulipas
4758,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL PARIENTE (300158323),Calle 45,92G,Yucatán
4759,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX SANTA TERESA,Santa Joaquina,20431,Sinaloa
4760,"Controladora de Negocios Comerciales, S.A. de C.V.",OASIS OZUMBILLA,Ozumbilla Manzana Z43 Lote 13,S/N,Estado de México
4761,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX EL BARRIL,Lazaro Cardenas,510,Durango
4762,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO LA BRECHA I,Macario Gaxiola,S/N,Sinaloa
4763,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF CABRERA,Calle 105,273H,Yucatán
4764,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF SAN VICENTE,Calle 24,242,Yucatán
4765,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF KINCHIL II,Calle 27,105A,Yucatán
4766,"Controladora de Negocios Comerciales, S.A. de C.V.",LIC SER-MAR,Ignacio de la Torre,153,Sonora
4767,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX SAN AGUSTIN (Carga 2),Zaragoza,150,Nayarit
4768,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL LUCERITO (300154500),Calle 26,448,Yucatán
4769,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF CHUMAS II,Calle 28 Diagonal,581A,Yucatán
4770,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA ROSITA,Calle 51,386,Yucatán
4771,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX SUPER PATO LOCO,Angel Flores,69,Sinaloa
4772,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL POCITO,Calle 11 Por 4 y 6,S/N,Yucatán
4773,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA ESTRELLA DE SANTA ELENA,Calle 20,199,Yucatán
4774,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER SIX NUEVA ESPAÑA,Calle 64 y Media,8600,Chihuahua
4775,"Controladora de Negocios Comerciales, S.A. de C.V.",LA OPCION,Boulevard Fuentes Mares,7202,Chihuahua
4776,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX PIRRUS,Lazaro Cardenas,463,Veracruz
4777,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF FLORIANA,Reforma Agraria,S/N,Quintana Roo
4778,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX RANCHO VIEJO,Domicilio Conocido Rancho Viejo.,Sn,Sinaloa
4779,"Controladora de Negocios Comerciales, S.A. de C.V.",CAM CVF TWINS (300160359),Avenida Ramon Espinola Blanco,15,Campeche
4780,"Controladora de Negocios Comerciales, S.A. de C.V.",CERVEFRIO CUAUHTEMOC,Avenida Cuernavaca Grutas,68,Morelos
4781,"Controladora de Negocios Comerciales, S.A. de C.V.",CERVEFRIO COCOYOC,Miguel Hidalgo,43,Morelos
4782,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL VERDE SUERTUDO,Avenida Francisco I Madero Mza 94 Lt 16,S/N,Quintana Roo
4783,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 4 EL DEPA,Porfirio G Gonzalez,564,Nuevo León
4784,"Controladora de Negocios Comerciales, S.A. de C.V.",TECATE SIX ZUAZUA,Mesquital,S/N,Nuevo León
4785,"Controladora de Negocios Comerciales, S.A. de C.V.",DF SIX GUSTAVO BAZ,Gustavo Baz,155,Estado de México
4786,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC SIX EL PAJARO II (300154537),Calle 23,123H,Yucatán
4787,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF GENNY,Calle 59J,620A,Yucatán
4788,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX CAFETALES,Cafetales,227,Tamaulipas
4789,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA VIA,Aldama,87,Campeche
4790,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX TRIANGULO,Miguel Hidalgo Norte,525,Coahuila
4791,"Controladora de Negocios Comerciales, S.A. de C.V.",MOR SIX GALEANA,Morelos,1,Morelos
4792,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX CARDENALES DE TAMAZULA,Constituyente Paulino Machorro,1998,Sinaloa
4793,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EL MILAGRO,Avenida 3,S/N,Sinaloa
4794,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX ANAHUAC,Avenida Gabriel Leyva,14,Sinaloa
4795,"Controladora de Negocios Comerciales, S.A. de C.V.",COA SIX CAMARON,Belisario Dominguez,250,Coahuila
4796,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF MARBELLA,Avenida Carlos A Madrazo,237,Tabasco
4797,"Controladora de Negocios Comerciales, S.A. de C.V.",SUPER MASS,Francisco R Manzo,3,Sonora
4798,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX CASTILLO,Avenida Las Torres,163,Tamaulipas
4799,"Controladora de Negocios Comerciales, S.A. de C.V.",SUB AGENCIA CHINITOS,Lucio Blanco,S/N,Sinaloa
4800,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO MS ANGEL,Antonio Nakayama,1003,Sinaloa
4801,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX AGATA,Agata,8901,Nuevo León
4802,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX PLATON SANCHEZ,Quevedo,2518,Veracruz
4803,"Controladora de Negocios Comerciales, S.A. de C.V.",ZONA XXPRES BARON,Sin Nombre,1654,Nuevo León
4804,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX 4 LAUREL,Laurel,692,Tamaulipas
4805,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL CHINITO,Lerma Manzana 24 Lote 21,S/N,Quintana Roo
4806,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL TIGRE,Calle 47,120,Campeche
4807,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF ALEMAN 2,Calle 31D,302,Yucatán
4808,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC CVF LAS PALMAS SF (300159933),Calle 26,128,Yucatán
4809,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EL PESCADOR (Carga 2),Camino Corerepe,S/N,Sinaloa
4810,"Controladora de Negocios Comerciales, S.A. de C.V.",TAB SIX EL PUNTO (300144100),Francisco Contreras Cristobal Colon,S/N,Chiapas
4811,"Controladora de Negocios Comerciales, S.A. de C.V.",CERVEFRIO POLVORIN,Janitzio,17,Morelos
4812,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF EL SOL DE FRENTE,Justo Sierra,S/N,Chiapas
4813,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC CVF AG (300161604),Calle 61,307,Yucatán
4814,"Controladora de Negocios Comerciales, S.A. de C.V.",TECATE SIX SAN LORENZO,Avenida Bellavista,1047,San Luis Potosí
4815,"Controladora de Negocios Comerciales, S.A. de C.V.",EXP SUPER DOBLE R (CHIVUCU),Poste 20,S/N,Sonora
4816,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC SIX LA NUEVA AMISTAD (300154322,Calle 34,541,Yucatán
4817,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO LOS PINOS,Periferico Revolucion,436,Sinaloa
4818,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX LOS BARRILES,Prolongacion Patria,2001,Sinaloa
4819,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 5 EL ARADO,Ave. Saltillo,296,Nuevo León
4820,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX LOS ANGELES,La Paz,S/N,Sinaloa
4821,"Controladora de Negocios Comerciales, S.A. de C.V.",TAM SIX R15 GUADALUPE,Santa Teresa,301A,Tamaulipas
4822,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO MILITAR,Adolfo Lopez Mateos,576,Sinaloa
4823,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX ACAMAPICHTLI,Acamapichtli,4500,Nuevo León
4824,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC SIX LIDIA (300161295),Calle 81,751,Yucatán
4825,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX MITLA,Calle 5 de Febrero,23,Oaxaca
4826,"Controladora de Negocios Comerciales, S.A. de C.V.",T SIX EL YAQUI (C 13),Calle C 13,185,Sonora
4827,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC CVF AGUILAR,Calle 41,575,Yucatán
4828,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF ANDY,Calle 53,80A,Yucatán
4829,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX CUAUHTEMOC,Carretera Cristobal Colon,17,Oaxaca
4830,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX SUPER RAPIDO,Heriberto Valdez,S/N,Sinaloa
4831,"Controladora de Negocios Comerciales, S.A. de C.V.",EXP HANGARES,AV 6,2911,Sonora
4832,"Controladora de Negocios Comerciales, S.A. de C.V.",NL SIX 5 MG,Alberto M Gonzalez,636,Nuevo León
4833,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO CARBALLO,Boulevard Centenario,134,Sinaloa
4834,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA FRONTERA,Calle 21,88,Yucatán
4835,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF MOGUEL,Calle 19,95A,Yucatán
4836,"Controladora de Negocios Comerciales, S.A. de C.V.",OASIS ESCUADRON 201,Escuadron 201 Manzana 26 Lote 10,M26 L 10,Distrito Federal
4837,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EL HABAL,Carretera al Recodo,S/N,Sinaloa
4838,"Controladora de Negocios Comerciales, S.A. de C.V.",YUC SIX LOS 5 HERMANOS (300153878),Calle 55,S/N,Yucatán
4839,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX DEPOSITO ARBOLEDAS,Avenida Revolucion Lote 9,S/N,Sinaloa
4840,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA HERRADURA,Flamboyan Manzana 12 Lote 15,S/N,Campeche
4841,"Controladora de Negocios Comerciales, S.A. de C.V.",TSIX PRESIDENTE,California Sur,337,Sonora
4842,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO EL TRIGAL,Carretera 100,S/N,Sinaloa
4843,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LA POPULAR,Calle 21,89C,Yucatán
4844,"Controladora de Negocios Comerciales, S.A. de C.V.",TKT SIX FLORES MAGON,Arnulfo Gonzalez,613,Coahuila
4845,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX VILLA,Francisco Villa,386,Sinaloa
4846,"Controladora de Negocios Comerciales, S.A. de C.V.",SIX YAGUL,Monte Alban,201,Oaxaca
4847,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LOS CABOS (300158297),Calle 51,77,Yucatán
4848,"Controladora de Negocios Comerciales, S.A. de C.V.",DEPOSITO SAN JOSE I,Carr Vieja al Ejido Macapule Poste 321,S/N,Sinaloa
4849,"Controladora de Negocios Comerciales, S.A. de C.V.",SIN SIX TETAROBA,Carretera el Fuerte Chinobampo Km 12,S/N,Sinaloa
4850,"Controladora de Negocios Comerciales, S.A. de C.V.",CVF LAS BRISAS,Calle 18 Manzana 35 Lote 19,S/N,Campeche
